% #Source	#Target	#Weight
M.P..Depot	Metal.Forging	3
M.P..Depot	Rajori.Garden	1
M.P..Depot	Rajouri.Garden.Ring.Road	1
Metal.Forging	Beriwala.Bagh	3
Metal.Forging	Mp.Chowk	2
Metal.Forging	Junk.Market	8
Beriwala.Bagh	Hari.Nagar.Clock.Tower	3
Beriwala.Bagh	Metal.Forging	2
Beriwala.Bagh	Kaccha.Tihar	1
Bankner.Village	Kendriya.Terminal	1
L.N..Tample	Dr.RML.Hospital	2
L.N..Tample	Mandir.Marg	4
L.N..Tample	Gole.Market	1
L.N..Tample	Kalibari.Marg	1
Mandir.Marg	Shivaji.Stadium	1
Mandir.Marg	Guru.Govind.Singh.Marg	1
Mandir.Marg	Sadhu.Vasvani.Marg	3
Mandir.Marg	Karol.Bagh.Terminal	3
Mandir.Marg	L.N..Tample	3
Mandir.Marg	Gole.Market	3
Mandir.Marg	Pusa.Road.Petrol.Pump	2
Mandir.Marg	Karol.Bagh.Metro.Station	1
Mandir.Marg	Meghdoot.Bhawan	1
Mandir.Marg	Jhande.Walan	1
Filmistan	Guru.Govind.Singh.Marg	15
Filmistan	Ice.Factory	1
Filmistan	Karol.Bagh.Terminal	1
Filmistan	Azad.Market.(DCM)	4
Azad.Market.(DCM)	Ice.Factory	4
Azad.Market.(DCM)	Filmistan	12
Azad.Market.(DCM)	Kishan.Ganj.Dispensary	3
Azad.Market.(DCM)	Model.Basti	1
Balak.Ram.Hospital	INS.Hostel	1
Balak.Ram.Hospital	GTB.Nagar	1
Balak.Ram.Hospital	Nanaksar	2
Balak.Ram.Hospital	Fateh.Puri	1
Balak.Ram.Hospital	Nehru.Vihar.Xing	1
Balak.Ram.Hospital	Khajoori	1
Balak.Ram.Hospital	Wazirabad.Bridge	8
Balak.Ram.Hospital	Wazirabad.Xing	1
Balak.Ram.Hospital	Gtb.Ngrins.Hostel	1
Shafiabad.Xing	Safiabad.Bdr.	1
Safiabad.Bdr.	Fateh.Puri	1
Bawana.Cannal	Bawana	2
Bawana.Cannal	Ghoga.Air.Force.Station	4
Bawana.Cannal	Bawana.JJ.Cly.	1
Ghoga.Air.Force.Station	Bawana	1
Ghoga.Air.Force.Station	Bawana.Cannal	2
Ghoga.Air.Force.Station	Jain.Mandir	1
Ghoga.Air.Force.Station	Ghoga.Bhatta	2
Ghoga.Air.Force.Station	Vishal.Bagh	1
Jain.Mandir	Sanoth.Xing	1
Sanoth.Xing	Ghoga.Air.Force.Station	1
Sanoth.Xing	Sanoth.Village	1
Sanoth.Xing	Ghoga.Bhatta	2
Sanoth.Xing	Vishal.Bagh	2
Sanoth.Village	Fateh.Puri	1
P.S..Roshnara.Bagh	Shakti.Nagar	1
P.S..Roshnara.Bagh	Maurice.Nagar	2
Kohat.Enclave	Wazir.Pur.Depot	2
Kohat.Enclave	Pitam.Pura.JD-Blk	5
Kohat.Enclave	Guru.Gobind.Singh.College	1
Pitam.Pura.JD-Blk	Madhuvan.Chowk	10
Pitam.Pura.JD-Blk	Saraswati.Vihar.C-Blk	3
Pitam.Pura.JD-Blk	Kohat.Enclave	2
Puspanjali	Mangol.Puri.School	8
Puspanjali	West.Enclave	1
Puspanjali	Mangol.Puri.B-Blk	1
Puspanjali	Yojana.Vihar	1
Mangol.Puri.School	Mangolpur.Khurd	5
Mangol.Puri.School	Mangol.Puri.B-Blk	3
Mangol.Puri.School	Pushpanjli.Enclave	1
Mangolpur.Khurd	Avantika.Xing	6
Mangolpur.Khurd	Budh.Vihar	1
Mangolpur.Khurd	Pooth.Kalan	2
Mangolpur.Khurd	Karala	1
Budh.Vihar	Avantika.Xing	1
Budh.Vihar	Pooth.Kalan	4
Budh.Vihar	beta	1
Pooth.Kalan	Budh.Vihar	1
Pooth.Kalan	Begampur	7
Begampur	Police.Training.School	1
Begampur	Karala.Pathshala	5
Begampur	Karala	2
Begampur	Geetanjali	3
Karala.Pathshala	Rama.Vihar	5
Rama.Vihar	Karala	2
Rama.Vihar	Karala.Village	3
Karala	Desu.Office	5
Karala	Kanjhawala	2
Karala	Madan.Pur.Dabas	1
Karala	Kanjhawala.Village	1
Desu.Office	Kanjhawala	5
Desu.Office	Vasant.Kunj.Sec-A	4
Desu.Office	Andehria.More	1
Desu.Office	Kanjhawala.Village	1
Desu.Office	Surak.Pur	1
Kanjhawala	Fateh.Puri	1
Kanjhawala	Nirmal.Hospital	3
Kanjhawala	Ladpur	1
Kanjhawala	Nizamuddin.Police.Station	1
Kanjhawala	Chand.Pur.Xing	6
Kanjhawala	Kanjhawla.Depot	1
Nirmal.Hospital	Ladpur	3
Ladpur	Joyonti.Xing	3
Ladpur	Jyonti	1
Ladpur	Jyonti.Village	1
Joyonti.Xing	Joyonti	2
Joyonti.Xing	Jonti.Sch.(Shivalya)	1
Joyonti	Tatesar	2
Joyonti	Tatesar.Vill.	1
Tatesar	Tatesar.Gurukul	1
Tatesar	Gurkul	1
Tatesar.Gurukul	Punjab.Khor	2
Punjab.Khor	Jat.Khor.X-ing	3
Jat.Khor.X-ing	Qutub.Enclave	3
Old.Delhi.Railway.Station	I.P.College	1
Old.Delhi.Railway.Station	Red.Fort	5
Old.Delhi.Railway.Station	Shyam.Giri.Mandir	1
Old.Delhi.Railway.Station	Mori.Gate.Terminal	1
Mori.Gate.Terminal	Yamuna.Bazar	1
Mori.Gate.Terminal	Supreme.Court	17
Mori.Gate.Terminal	Tilak.Nagar	1
Malka.Ganj	Maurice.Nagar	2
Malka.Ganj	Kamla.Nagar.Police.Station	2
Malka.Ganj	University.Gate	1
Malka.Ganj	Sriram.Institute	1
Malka.Ganj	Swatantra.Bharat.Mill	1
Kamla.Nagar.Police.Station	Shakti.Nagar	1
Kamla.Nagar.Police.Station	Gur.Mandi	1
Kamla.Nagar.Police.Station	Nagia.Park	1
Bharat.Nagar.Xing	Wazir.Pur.JJ.Cly	1
Bharat.Nagar.Xing	Shakti.Nagar	1
Bharat.Nagar.Xing	Nimri.Coclony	4
Bharat.Nagar.Xing	Laxmi.Bai.College	1
Nimri.Coclony	Wazir.Pur.JJ.Cly	5
Ashok.Vihar.Ph-I	Deep.Market	3
Ashok.Vihar.Ph-I	Ashok.Vihar.Ph-II	1
Deep.Market	Shalimar.Bagh.Xing	1
Deep.Market	Ashok.Vihar.Xing	3
Deep.Market	Bharat.Nagar.Xing	1
Deep.Market	Ashok.Vihar.Ph-II	2
Deep.Market	Wazirpur.Industrial.Area	1
Ashok.Vihar.Ph-II	Fateh.Puri	1
Ashok.Vihar.Ph-II	Old.Delhi.Railway.Station	1
Ashok.Vihar.Ph-II	Inder.Puri	1
Rohini.Sec-18.Police.Chowki	Rohini.Sec-17.Xing	2
Bawana.JJ.Cly.	R.P.Bagh	1
University.Gate	Mall.Road	3
Ps.Trilokpuri	Trilok.Puri.B-block	1
Ps.Trilokpuri	Trilok.Puri.13-Block	7
Trilok.Puri.B-block	Chand.Cinema	1
Chand.Cinema	Kalyanpuri	8
Chand.Cinema	Trilok.Puri.13-Block	1
Chand.Cinema	Trilok.Puri.26-Block	1
Chand.Cinema	Trilok.Puri	1
Kalyanpuri	Shivaji.Stadium	1
Kalyanpuri	Fateh.Puri	1
Kalyanpuri	Chand.Cinema	3
Kalyanpuri	Inder.Puri	1
Kalyanpuri	New.Delhi.Railway.Station.Gate-I	1
Kalyanpuri	Kondli	4
Kalyanpuri	Kamla.Mkt	1
Kalyanpuri	Trilok.Puri.13-Block	2
Kalyanpuri	Nehru.Place.Terminal	1
Kalyanpuri	East.Vinod.Nagar	1
Kalyanpuri	Kondli.Xing	1
Nangal.Thakran.More	Nangli.Thakran	1
Patel.Chowk	NDPO	4
Patel.Chowk	Jantar.Mantar	6
Patel.Chowk	Ferozshah.Road	2
Patel.Chowk	Super.Bazar.CP	2
Patel.Chowk	Vivekanand.Road	1
Patel.Chowk	Krishi.Bhawan	1
Ferozshah.Road	NDPO	1
Ferozshah.Road	Mandi.House	8
Ferozshah.Road	Patel.Chowk	2
Ferozshah.Road	Krishi.Bhawan	4
Ferozshah.Road	ITO.AGCR	1
Ferozshah.Road	Sunehri.Masjid./.G-blk.P.S.Tuglak.Road	1
Palla.X-ing	Bakouli	4
Palla.X-ing	Bakhtawar.Pur.School	4
Palla.X-ing	Bakouli.Xing	4
Palla.X-ing	Dehisara.Border	1
Bakouli	Khampur	4
Khampur	Tikri.Khurd.Xing	5
Khampur	Tikri.Khurd	1
Tikri.Khurd.Xing	Singhola.Village	4
Tikri.Khurd.Xing	Tikri.Khurd	1
Singhola.Village	Singhu.Village	1
Singhola.Village	Singhu.Village.X-ing	3
Singhu.Village	Singhu.Border	1
Singhu.Village	Singhu.School	1
Singhu.Border	RSS.Sang.(Karol.Bagh)	3
Singhu.Border	Desu.Colony.Singhu.Border	1
RSS.Sang.(Karol.Bagh)	Police.Cly	2
RSS.Sang.(Karol.Bagh)	East.Patel.Nagar	8
RSS.Sang.(Karol.Bagh)	Narela.A-5/6	1
Police.Cly	Pithory	2
Pithory	Narela.Terminal	2
Rohini.Sec-13	Vidya.Vihar.Marg.Xing	1
Vidya.Vihar.Marg.Xing	Wazir.Pur.Depot	1
Vidya.Vihar.Marg.Xing	alpha	1
Vidya.Vihar.Marg.Xing	Vidya.Vihar.Marg.Xing	1
Vidya.Vihar.Marg.Xing	Rohini.Pkt-D2.Sec-15	2
Vidya.Vihar.Marg.Xing	Prashnat.Vihar.X-ing	1
Vidya.Vihar.Marg.Xing	Khanpur	1
Vidya.Vihar.Marg.Xing	Ambedkar.Nagar.Sec-5	1
Vidya.Vihar.Marg.Xing	Rohini.Sec-15	1
Rohini.Pkt-D2.Sec-15	Rohini.Sec-16	1
Rohini.Pkt-D2.Sec-15	Vidya.Vihar.Marg.Xing	1
Rohini.Pkt-D2.Sec-15	Rohini.Pkt-.2	1
Rohini.Pkt-D2.Sec-15	Manav.Chowk	1
Rohini.Pkt-D2.Sec-15	Rohini.Sec-11.SFS.Flats	1
Rohini.Pkt-.2	Rohini.Sec-16.A	1
Rohini.Sec-16.A	Rohini.Sec-16	1
Prehlad.Pur.Village	Prahlad.Pur.School	1
Dhake.Wala	Pooth.Khurd	1
Dhake.Wala	Bawana.School	3
Harewali.Village	Harewali.Border	1
Harewali.Border	Fateh.Puri	1
Gt.Road.Xing	Jind.Pur	1
Jind.Pur	Mukhmel.Pur.Xing	1
Mukhmel.Pur.Xing	Mukhmelpur	1
Bakhtawar.Pur.School	Bakhtawar.Pur.Village	4
Bakhtawar.Pur.School	Bakhtawar.Pur	3
Bakhtawar.Pur.Village	Bakhtawer.Pur.Garhi	4
Bakhtawer.Pur.Garhi	Palla.X-ing	1
Bakhtawer.Pur.Garhi	Akber.Pur.Majra.X-ing	3
Akber.Pur.Majra.X-ing	Taj.Pur.More	2
Akber.Pur.Majra.X-ing	Akber.Pur.Vill	1
Taj.Pur.More	Palla	2
Palla	Anand.Vihar.Bus.Terminal	1
Palla	Mori.Gate/.ISBT	1
Mandoli.Xing	Yamuna.Vihar.C-4	1
Mandoli.Xing	Anand.Gram	1
Mandoli.Xing	Bank.Colony	5
Mandoli.Xing	Ashok.Nagar	1
Shalimar.Bagh.AE-Blk	Shalimar.Bagh.BH-Blk	1
Shalimar.Bagh.AE-Blk	Shalimar.Bagh.Cc.Center	4
Shalimar.Bagh.BH-Blk	Kendriya.Terminal	1
Shalimar.Bagh.BH-Blk	Fateh.Puri	1
Shalimar.Bagh.BH-Blk	Haidar.Pur.Dispensary	1
Shalimar.Bagh.BH-Blk	Haider.Pur	2
Shalimar.Bagh.Cc.Center	Shalimar.Bagh.BH-Blk	4
Haidar.Pur.Dispensary	Haider.Pur	1
Haider.Pur	Haider.Pur.Water.Works	1
Haider.Pur	GTK.By.Pass	1
Haider.Pur	Mori.Gate/.ISBT	1
Haider.Pur	Mori.Gate.Terminal	1
Khera.Kalan.School	Khera.Kalan	3
Khera.Kalan.School	Khera.Garhi	1
Khera.Kalan	Khera.Khurd	4
Khera.Khurd	Fateh.Puri	1
Khera.Khurd	Naya.Bans.(Noida)	3
Akber.Pur.Vill	Jhingola.Village	1
Jhingola.Village	Kendriya.Terminal	1
Super.Bazar.CP	Regal.Cinema	3
Super.Bazar.CP	Shivaji.Stadium	1
Super.Bazar.CP	Jantar.Mantar	7
Super.Bazar.CP	Turkman.Gate	1
Super.Bazar.CP	Statesman	3
Super.Bazar.CP	Mandi.House	2
Super.Bazar.CP	Vivekanand.Road	5
Super.Bazar.CP	Palika.Kendra	3
Super.Bazar.CP	New.Delhi.Railway.Station.Gate-I	3
Super.Bazar.CP	Sucheta.Kriplani.Hospital	1
Super.Bazar.CP	Govt.Press	2
Super.Bazar.CP	Scindia.House	6
Vivekanand.Road	Shivaji.Stadium	1
Vivekanand.Road	Ram.Prastha.Xing	1
Vivekanand.Road	Turkman.Gate	12
Vivekanand.Road	Super.Bazar.CP	4
Dhakka.Village	Nirankari.Cly	4
Dhakka.Village	Bhai.Parmanand.Cly	1
Tomar.Colony	Mukand.Pur.Xing	3
Mukand.Pur.Xing	Kewal.Park	1
Mukand.Pur.Xing	Jahangir.Puri.Xing	3
Kewal.Park	Mukand.Pur	1
Kewal.Park	Fateh.Puri	1
Singhu.Village.X-ing	Singhu.Village	1
Singhu.Village.X-ing	Singhu.Border	2
Bakner.Vill	Bakner.School	2
Bakner.School	Lampur.Vill	2
Lampur.Vill	Lampur.Border	2
Lampur.Border	Mori.Gate/.ISBT	1
Lampur.Border	Mori.Gate.Terminal	1
Ghoga.Bhatta	Ghoga.Air.Force.Station	2
Ghoga.Bhatta	Sanoth.Xing	2
Vishal.Bagh	Sanoth.Xing	3
Vishal.Bagh	Narela.Rly.Xing	3
Narela.Rly.Xing	Narela.Mandi	3
Narela.Rly.Xing	Vishal.Bagh	2
Budh.Pur.Xing	Dal.Mill	1
Dal.Mill	Qadi.Pur	1
Qadi.Pur	Sushant.Vihar.Cly	1
Qadi.Pur	Issapur.Xing	3
Sushant.Vihar.Cly	Ibrahim.Pur	1
Jahangir.Puri.Xing	Adarsh.Nagar	2
Jahangir.Puri.Xing	GTK.Depot	6
Jahangir.Puri.Xing	Jahangirpuri.B.Block	1
Jahangir.Puri.Xing	Bhalswa.X-ing	3
Naya.Bans.(Noida)	Holambi.Khurd.School	2
Naya.Bans.(Noida)	Harizen.Basti	1
Naya.Bans.(Noida)	Noida.Telephone.Exchange	1
Naya.Bans.(Noida)	Noida.Sec-2	1
Naya.Bans.(Noida)	Noida.Depot	9
Naya.Bans.(Noida)	Atta.Chowk	2
Naya.Bans.(Noida)	Noida.Sec-6	1
Holambi.Khurd.School	Holambi.Khurd	2
Holambi.Khurd	Holumbi.Kalan	4
Holumbi.Kalan	Kendriya.Terminal	1
Holumbi.Kalan	New.Delhi.Railway.Station.Gate-II	1
Holumbi.Kalan	Fateh.Puri	1
Holumbi.Kalan	Holambi.Xing	1
Holumbi.Kalan	Holumbi.Kalan	2
Holumbi.Kalan	Holumbi.Khurd	1
Holumbi.Kalan	Holumbi.Kalan.JJ.Cly	1
Bakouli.Xing	Khampur	2
Bakouli.Xing	Bakhtawar.Pur.School	3
Bakouli.Xing	Bakoli.Temple	2
Bakoli.Temple	Fateh.Puri	1
Bakoli.Temple	Hamid.Pur	1
Hamid.Pur	Badarpur.(New.MB.Road)	1
Badarpur.(New.MB.Road)	Kendriya.Terminal	2
Badarpur.(New.MB.Road)	Karam.Pura.Terminal	1
Badarpur.(New.MB.Road)	Anand.Vihar.Bus.Terminal	1
Badarpur.(New.MB.Road)	New.Delhi.Railway.Station	1
Badarpur.(New.MB.Road)	Wazir.Pur.Depot	1
Badarpur.(New.MB.Road)	New.Delhi.Railway.Station.Gate-II	1
Badarpur.(New.MB.Road)	Jantar.Mantar	1
Badarpur.(New.MB.Road)	Mori.Gate/.ISBT	1
Badarpur.(New.MB.Road)	Prahlad.Pur	4
Badarpur.(New.MB.Road)	Power.House	1
Badarpur.(New.MB.Road)	Shahdara	1
Badarpur.(New.MB.Road)	Pulpehladpur	1
Badarpur.(New.MB.Road)	Minto.Road.Terminal	1
Badarpur.(New.MB.Road)	Pehladpur	1
Badarpur.(New.MB.Road)	Safdarjang.Terminal	1
Badarpur.(New.MB.Road)	Bhatti.Mines	1
Power.House	Madhuvan.Chowk	4
Power.House	Sunder.Vihar	2
Power.House	Uttari.Pitam.Pura	1
Power.House	Badarpur.(New.MB.Road)	7
Power.House	Ali.Village	2
Power.House	Telephone.Exchange	1
Power.House	Noida.Sec-12.O-Blk	2
Power.House	Prashnat.Vihar.X-ing	1
Power.House	Gautam.Puri	1
Power.House	Vasant.Vihar.Depot	1
Power.House	Badarpur	6
Power.House	Jaitpur	2
Power.House	Najafgarh	26
Power.House	Peera.Garhi.Depot	1
Power.House	Hill.Area	2
Power.House	Vasant.Kunj.Police.Station	1
Power.House	Nangli.Sakrawati	1
Power.House	Guru.Harkishan.Nagar	2
Ali.Village	Mori.Gate/.ISBT	1
Ali.Village	Madan.Pur.Khadar.Xing	2
Ali.Village	Sarita.Vihar.Xing	1
Madan.Pur.Khadar.Xing	Alipur	2
Madan.Pur.Khadar.Xing	Sarita.Vihar	2
Madan.Pur.Khadar.Xing	Badarpur	1
Madan.Pur.Khadar.Xing	Okhla.Tank	1
Madan.Pur.Khadar.Xing	Madan.Pur.Dabas	1
Madan.Pur.Khadar.Xing	Ali.Xing	14
Madan.Pur.Khadar.Xing	Madan.Pur.Khadar.Dairy	1
Sarita.Vihar	Madan.Pur.Khadar.Xing	19
Sarita.Vihar	Sarita.Vihar.Xing	2
Sarita.Vihar	Okhla.Tank	1
Sarita.Vihar.Xing	Sarita.Vihar	1
Sarita.Vihar.Xing	Jasola.Village	5
Sarita.Vihar.Xing	Kalindi.Kunj	2
Jasola.Village	New.Delhi.Railway.Station	1
Jasola.Village	Sahin.Bagh	3
Jasola.Village	Kalindi.Kunj	1
Jasola.Village	Shahin.Bagh	2
Sahin.Bagh	Abul.Fz.Encl	2
Sahin.Bagh	Abdul.Fazal.Encl.Pkt-2	1
Abul.Fz.Encl	GTB.Nagar	1
Abul.Fz.Encl	Sarita.Vihar.Xing	1
Abul.Fz.Encl	Kalindi.Kunj	2
Abul.Fz.Encl	Amity.International.School.Sec.44	1
Kalindi.Kunj	Abul.Fz.Encl	1
Kalindi.Kunj	Amity.International.School.Sec.44	2
Kalindi.Kunj	International.School.(Noida)	1
Kalindi.Kunj	Madan.Pur.Dabas	1
Kalindi.Kunj	Madan.Pur.Khadar.JJ.Cly	1
Kalindi.Kunj	Madan.Pur.Khadar	1
Amity.International.School.Sec.44	Kalindi.Kunj	1
Amity.International.School.Sec.44	Noida.Sec-37.Xing	3
Noida.Sec-37.Xing	Amity.International.School.Sec.44	1
Noida.Sec-37.Xing	Chellra.Village	1
Noida.Sec-37.Xing	Noida.Sec-28/29	3
Chellra.Village	Agha.Pur	1
Agha.Pur	Bharola.Village	1
Agha.Pur	Barola.Vill.	1
Agha.Pur	Noida.Sec-82.(Kendriya.Vihar)	1
Bharola.Village	Sarin.Farm	1
Sarin.Farm	Sellarpur.Village	1
Sellarpur.Village	Bhagel.Village	1
Bhagel.Village	Nepz.Gate.No-2	1
Nepz.Gate.No-2	Noida.Ph-II	2
Noida.Ph-II	ISBT	1
Noida.Ph-II	Nehru.Place.Terminal	1
Kishan.Ganj.Dispensary	Pratap.Nagar	2
Kishan.Ganj.Dispensary	Kishan.Ganj.Mkt	6
Kishan.Ganj.Dispensary	Daya.Basti	1
Pratap.Nagar	Gulabai.Bagh.Xing	2
Gulabai.Bagh.Xing	Bharat.Nagar.Xing	1
Gulabai.Bagh.Xing	Bharat.Nagar	1
Bharat.Nagar	Ashram	1
Bharat.Nagar	Nimri.Coclony	1
Bharat.Nagar	Holy.Family.Hospital	6
Bharat.Nagar	Tamur.Nagar	1
Ashok.Vihar.Water.Tank	Deep.Market	4
Wazirpur.Industrial.Area	Shalimar.Bagh.Xing	1
Jahangirpuri.B.Block	Jahangirpuri.G.T.Road	1
Jahangirpuri.B.Block	Jahangir.Puri.Xing	1
Jahangirpuri.B.Block	Jahangir.Puri.E-Blk	6
Jahangir.Puri.E-Blk	Kendriya.Terminal	1
Jahangir.Puri.E-Blk	Anand.Vihar.Bus.Terminal	1
Jahangir.Puri.E-Blk	Fateh.Puri	2
Jahangir.Puri.E-Blk	Jahangir.Puri.Xing	1
Jahangir.Puri.E-Blk	Jahangirpuri.B.Block	2
Jahangir.Puri.E-Blk	JL.Nehru.Stadium	1
Jahangir.Puri.E-Blk	Kamla.Mkt	1
Jahangir.Puri.E-Blk	Okhla	1
Gazi.Pur.Depot	Hasan.Pur.Depot	4
Gazi.Pur.Depot	Hari.Nagar.Depot	1
Gazi.Pur.Depot	National.High.Way.-24.Xing	3
Gazi.Pur.Depot	Ppg.Depot	1
Hari.Nagar.Depot	Shakar.Pur	1
Hari.Nagar.Depot	Hari.Nagar.Clock.Tower	3
Hari.Nagar.Depot	Karkarduma.More	1
Hari.Nagar.Depot	National.High.Way.-24.Xing	2
Hari.Nagar.Depot	Hari.Ngr.G-blk	2
Hari.Nagar.Depot	Distt.Park	3
Hari.Nagar.Depot	Tilak.Ngr.G-blk	
Welcome	Shyam.Giri.Mandir	1
Welcome	Seelam.Pur	9
Welcome	Kanti.Nagar	4
Welcome	Babarpur.Extn	1
Welcome	Shahdara	5
International.Students	GTB.Nagar	1
Burari.Garhi	Loniyan.Ind	1
Hiranki.Xing	Ibrahim.Pur	1
Keshav.Nagar	Fateh.Puri	1
Keshav.Nagar	Mori.Gate/.ISBT	1
Singhu.School	Mori.Gate.Terminal.	1
Mori.Gate.Terminal.	Tis.Hazari.	1
Tis.Hazari.	St..Stephen.Hospital.	1
St..Stephen.Hospital.	Ice.Factory.	1
Ice.Factory.	Roshanara.Road.	1
Roshanara.Road.	Roshanara.Bagh.	1
Roshanara.Bagh.	Clock.Tower.	1
Clock.Tower.	Shakti.Nagar.	1
Shakti.Nagar.	Roop.Nagar.	1
Roop.Nagar.	Gur.Mandi.	1
Gur.Mandi.	RanaPratap.Bagh.	1
RanaPratap.Bagh.	Nanak.Piao.	1
Nanak.Piao.	Harmilap.Mission.	1
Harmilap.Mission.	Telephone.Exchange.	1
Telephone.Exchange.	Gujranwala.Town.	1
Gujranwala.Town.	Bara.Bagh.	1
Bara.Bagh.	Azad.Pur.	1
Azad.Pur.	Nai.Sabzi.Mandi.(Azadpur).	1
Nai.Sabzi.Mandi.(Azadpur).	Adarsh.Nagar.	1
Adarsh.Nagar.	Sarai.Pippalthala.	1
Sarai.Pippalthala.	Jahangirpui.Xing.	1
Jahangirpui.Xing.	GTK.Depot.	1
GTK.Depot.	GTK.by.Pass.	1
GTK.by.Pass.	Badli.Xing.G.T.Road.	1
Badli.Xing.G.T.Road.	Libaspur.	1
Libaspur.	Swaroop.Nagar.	1
Swaroop.Nagar.	Harguru.Govind.Sarovar.	1
Harguru.Govind.Sarovar.	Nangli.Poonam.	1
Nangli.Poonam.	Jain.Mandir.	1
Jain.Mandir.	Budh.pur.Village.	1
Budh.pur.Village.	Alipur.GT.Road.	1
Alipur.GT.Road.	PWD.office.	1
PWD.office.	Bakoli.Xing.	1
Bakoli.Xing.	Bakhtawarpur.School.	1
Bakhtawarpur.School.	Bakhtawarpur.	1
Bakhtawarpur.	Bakhtawarpur.Garhi.	1
Bakhtawarpur.Garhi.	Akbarpur.Majra.	1
Akbarpur.Majra.	Palla.Xing.	1
Palla.Xing.	Palla.Village.	1
Palla.Village.	Dehisara.Border	1
Dehisara.Border	Fateh.Puri	1
Dehisara.Border	Palika.Kendra	1
Bakhtawar.Pur	Mohammad.Pur	1
Bakhtawar.Pur	Sunger.Pur	2
Bakhtawar.Pur	Tajpur.Khurd	1
Sunger.Pur	Tiggi.Pur	2
Tiggi.Pur	Shivaji.Stadium	1
Tiggi.Pur	Fateh.Puri	1
Tikri.Khurd	Fateh.Puri	1
Tikri.Khurd	Narela.Ind..Area	1
Tajpur.Khurd	Mori.Gate/.ISBT	1
Tajpur.Khurd	Uttam.Nagar.Terminal	1
Gurdwara.Gt.Road	Nangli.Poonam	5
Palika.Kendra	Kendriya.Terminal	1
Palika.Kendra	NDPO	3
Palika.Kendra	Regal.Cinema	1
Palika.Kendra	Shivaji.Stadium	1
Palika.Kendra	Jantar.Mantar	2
Palika.Kendra	Patel.Chowk	1
Palika.Kendra	Super.Bazar.CP	1
Palika.Kendra	Vivekanand.Road	1
Palika.Kendra	New.Delhi.Railway.Station.Gate-I	1
Palika.Kendra	Krishi.Bhawan	1
Palika.Kendra	Akashvani.Bhawan	2
Palika.Kendra	A.I.R.	3
Gole.Market	Shivaji.Stadium	2
Gole.Market	Chitra.Gupta.Road	1
Gole.Market	Pahar.Ganj.Police.Station	1
Gole.Market	Mandir.Marg	2
Gole.Market	National.Museum	2
Inder.Puri	Shivaji.Stadium	1
Inder.Puri	Loha.Mandi	5
Inder.Puri	.A-blk.Toda.Pur	1
Loha.Mandi	Inder.Puri	1
Loha.Mandi	Naraina.Depot	3
Loha.Mandi	Naraina.Vihar	1
Loha.Mandi	Inder.Puri.JJ.Cly	1
Loha.Mandi	Payal.Cinema	9
Naraina.Depot	Shadi.Pur.Depot	1
Naraina.Depot	Loha.Mandi	7
Naraina.Depot	Sp.Depot	2
Sp.Depot	Karam.Pura.Terminal	2
Sp.Depot	Moti.Nagar	2
Sp.Depot	Naraina.Depot	2
Sp.Depot	Karam.Pura	1
Karam.Pura	New.Moti.Nagar	1
Karam.Pura	West.Patel.Nagar	1
New.Moti.Nagar	Punjabi.Bagh.Terminal	2
New.Moti.Nagar	Karam.Pura	1
New.Moti.Nagar	Punjabi.Bagh.Club	1
New.Moti.Nagar	Punjabi.Bagh	2
Britania.Biscuit.Factory	Punjabi.Bagh.Terminal	3
Britania.Biscuit.Factory	Wazir.Pur.Depot	3
Britania.Biscuit.Factory	Mahindra.Park	7
Britania.Biscuit.Factory	Punjabi.Bagh	1
Britania.Biscuit.Factory	Shakur.Pur.JJ.Cly	1
Britania.Biscuit.Factory	Rani.Bagh	1
Delhi.Eng..College	Shahbad.Daulat.Pur	3
Sultan.Pur.Dabas	Mori.Gate/.ISBT	1
Bakhtawar.Pur.Chowk	Bakhtawar.Pur	1
ITO.BSZ.Marg	Delhi.Gate	2
ITO.BSZ.Marg	Supreme.Court	2
West.Enclave	Shivaji.Stadium	2
West.Enclave	Anand.Vihar.Bus.Terminal	2
West.Enclave	Karol.Bagh.Terminal	1
West.Enclave	Tilak.Nagar	1
Shahdara.Border	Surya.Nagar	3
Shahdara.Border	Seemapuri	1
Shahdara.Border	Jhilmil.Xing	1
Shahdara.Border	New.Seema.Puri	1
Shahdara.Border	Dilshad.Garden.GT.Road	5
Shahdara.Border	Old.Seema.Puri	5
Shahdara.Border	Shahdara.Rly.Flyover.Xing	1
Shahdara.Border	P-pkt.Dilshad.Garden	2
Jhilmil.Xing	Shahdara.Border	1
Jhilmil.Xing	Dilshad.Garden.School	1
Dilshad.Garden.School	Gtb.Hosp..Xing	1
Dilshad.Garden.School	GTB.Hospital	1
Gtb.Hosp..Xing	Nand.Nagri.Depot	1
Gtb.Hosp..Xing	Tahirpur.Village	1
Nand.Nagri.Depot	Kendriya.Terminal	3
Nand.Nagri.Depot	Anand.Vihar.Bus.Terminal	1
Nand.Nagri.Depot	Gagan.Cinema	4
Nand.Nagri.Depot	Nathu.Colony.Chowk	1
Nand.Nagri.Depot	Sunder.Nagar	1
Nand.Nagri.Depot	Tahir.Pur	1
Nand.Nagri.Depot	Kamla.Mkt	1
Nand.Nagri.Depot	Kalyan.Vihar	1
Nand.Nagri.Depot	Sunder.Nagri	1
Nand.Nagri.Depot	Nehru.Place.Terminal	1
Nand.Nagri.Depot	Vasant.Vihar.Terminal	1
