% #Source	#Target	#Weight	
Lal.Bahadur.Shastri.Stadium	Gayatri.Mandir	1.0
Lal.Bahadur.Shastri.Stadium	Nagarvel.Hanuman	1.0
Lal.Bahadur.Shastri.Stadium	Margha.Farm	2.0
Lal.Bahadur.Shastri.Stadium	Ajit.Mills.Cross.Road	1.0
Lal.Bahadur.Shastri.Stadium	Stadium.Corner	1.0
Nagarvel.Hanuman	Hatkeshwar.Mahadev	2.0
Nagarvel.Hanuman	Maniar.Trailers	1.0
Nagarvel.Hanuman	Satyam.Nagar	1.0
Nagarvel.Hanuman	Ghanshyam.Engineer.Works	1.0
Khokhra	Madrasi.Mandir	1.0
Khokhra	Hatkeshwar.Mahadev	1.0
Naroda.Terminus	Kalupur	1.0
Naroda.Terminus	Gujarat.High.Court	1.0
Naroda.Terminus	Baithak	4.0
Naroda.Terminus	Naroda.Gam	4.0
Naroda.Terminus	Kathvada.Fata	1.0
Naroda.Terminus	Galaxy.Cinema	2.0
Naroda.Terminus	Kush.Society	1.0
Naroda.Terminus	Ingersol	1.0
Baithak	Naroda.Terminus	3.0
Baithak	S.T.Workshop	5.0
S.T.Workshop	Dani.Limda.Road	1.0
S.T.Workshop	Naroda.Terminus	1.0
S.T.Workshop	Baithak	3.0
S.T.Workshop	Saijpur	6.0
S.T.Workshop	S.R.P.Head.Quarters	1.0
S.T.Workshop	Kubernagar.Railway.Crossing	1.0
S.T.Workshop	G.Ward	1.0
Saijpur	Memco	3.0
Saijpur	Krishna.Nagar	4.0
Saijpur	Baithak	1.0
Saijpur	S.T.Workshop	6.0
Saijpur	Gopalpur	1.0
Thakkarbapa.Nagar.Approach	Viratnagar	3.0
Thakkarbapa.Nagar.Approach	Krishna.Nagar	1.0
Thakkarbapa.Nagar.Approach	Thakkarbapa.Nagar	2.0
Thakkarbapa.Nagar.Approach	India.Colony	3.0
Thakkarbapa.Nagar.Approach	Swastik.Sarita.Society	1.0
Thakkarbapa.Nagar.Approach	Khodiyar.Mata.nu.Mandir	1.0
Ramrajya.Nagar	C.T.M.Cross.Road	1.0
Ramrajya.Nagar	C.T.M.	1.0
Ramrajya.Nagar	Sureliya.Estate	1.0
Sureliya.Estate	C.T.M.	1.0
Sureliya.Estate	Rabari.Colony	2.0
Isanpur.Cross.Road	Isanpur.Gam	1.0
Isanpur.Cross.Road	Narol.Circle	2.0
Pravin.Nagar	Gupta.Nagar	1.0
Pravin.Nagar	Juhapura.Road	1.0
Shantiniketan.Vidhyalay	Butbhavani.Mata.Mandir	1.0
Kirtisagar.Apartments	Abhishri.Complex	1.0
Abhishri.Complex	Satellite.Gate	1.0
Satellite.Gate	Ramdev.Nagar	1.0
Judges.Bunglow.Cross.Road	Sindhu.Bhavan	1.0
Sindhu.Bhavan	Sahajanand.Bunglows	1.0
Sindhu.Bhavan	Thaltej.Gam	1.0
Sahajanand.Bunglows	Thaltej.Gam	1.0
Sahajanand.Bunglows	Balol.Nagar	1.0
Sahajanand.Bunglows	Kalptaru.Apartments	1.0
Sahajanand.Bunglows	Santokba.Hospital	1.0
Thaltej.Gam	Sola.Overbridge	1.0
Thaltej.Gam	Gujarat.High.Court	1.0
Thaltej.Gam	Ambli.Road.Station	2.0
Thaltej.Gam	Surdhara.Society	1.0
R.C.Technical.Institute	Shankarda.Hall	1.0
R.C.Technical.Institute	Gujarat.High.Court	3.0
R.C.Technical.Institute	Gota.Cross.Road	1.0
R.C.Technical.Institute	Chayya.Flats	1.0
R.C.Technical.Institute	Sola.Bhagwat	2.0
Chayya.Flats	Shankarda.Hall	1.0
Usmanpura	Income.Tax	4.0
Usmanpura	Wadaj	9.0
Usmanpura	Sardar.Patel.Statue	2.0
Usmanpura	Shri.Niketan.Society	11.0
Usmanpura	Panchsheel.Society	2.0
Usmanpura	Sardar.Patel.Colony	2.0
Usmanpura	Sardar.Patel.Square	1.0
Sardar.Patel.Statue	Swastik.Society	2.0
Parimal.Underbridge	Nutan.Society	1.0
Parimal.Underbridge	Prernatirth.Derasar	1.0
Laxminarayan.Turning	Ayojan.Nagar	1.0
Maniar.Trailers	Lal.Bahadur.Shastri.Stadium	1.0
Bapunagar.Cross.Road	Bheedbhanjan.Hanuman	2.0
Bapunagar.Cross.Road	Anupam.Hospital	1.0
Bapunagar.Cross.Road	Bhakti.Nagar	1.0
Bapunagar.Cross.Road	Vijay.Chowk	1.0
Anupam.Hospital	Hirawadi	1.0
Hirawadi	Memco.Toll.Naka	1.0
Hirawadi	Bajrangdas.Bapu.Ashram	1.0
Memco.Toll.Naka	Somnath.Mahadev.(Meghaninagar)	1.0
Viket	Cancer.Hospital	1.0
Police.Stadium	Subhash.Bridge	1.0
Gandhi.Ashram	Wadaj	4.0
Gandhi.Ashram	Subhash.Bridge.Circle	3.0
Gandhi.Ashram	Subhash.Bridge	1.0
Bhimjipura	Wadaj	3.0
Bhimjipura	Nava.Wadaj	4.0
Bhimjipura	Kiran.Park	1.0
Bhimjipura	Akhbar.Nagar	1.0
Bhimjipura	Nava.Wadaj.Police.Station	1.0
Darpan.Society	Saint.Xaviers.High.School	1.0
Darpan.Society	Suchita.Apartment	1.0
Jethabhai.Park	Prabhudas.Thakker.College	1.0
Vishwakunj.Society	Rajnagar.Society	1.0
A.M.T.S.Staff.Quarters	Municipal.Chawl	1.0
Municipal.Chawl	S.T.(Gita.Mandir)	1.0
Majur.Gam	Bhulabhai.Park	1.0
Somnath.Mahadev.(Kankaria)	Amrakunj	1.0
Gordhanwadi	Pushpkunj	1.0
Mithakhali.Underbridge	Nehru.Bridge	1.0
Mithakhali.Underbridge	Commerce.College	1.0
Mithakhali.Underbridge	Navrangpura	2.0
Vishram.Nagar	Gurukul	1.0
Vishram.Nagar	Someshwar.Park	2.0
Someshwar.Park	Vishram.Nagar	1.0
Someshwar.Park	Gulab.Tower	2.0
Gulab.Tower	Sattadhar.Cross.Road	2.0
Gulab.Tower	Sarthak.School	1.0
Gulab.Tower	Someshwar.Park	1.0
Gulab.Tower	Surdhara.Circle	1.0
Gulab.Tower	Sattadhar.Society	1.0
Gulab.Tower	Suvarna.Bunglows	1.0
Shri.Niketan.Society	Naranpura.Cross.Road	4.0
Shri.Niketan.Society	Naranpura	5.0
Shri.Niketan.Society	Panchsheel.Society	1.0
Shri.Niketan.Society	Gopalak.Society	1.0
Shri.Niketan.Society	Naranpura.Railway.Crossing	2.0
Shri.Niketan.Society	Somnath.Society	1.0
Panchsheel.Society	Usmanpura	1.0
Panchsheel.Society	Shri.Niketan.Society	2.0
Shankar.Bhuvan	Income.Tax	1.0
Shankar.Bhuvan	Delhi.Darwaja	1.0
Apna.Bazar	Lal.Darwaja	1.0
Keshav.Nagar	Subhash.Bridge.Circle	1.0
Keshav.Nagar	Dharmanagar	3.0
Keshav.Nagar	Power.House	3.0
Keshav.Nagar	Power.House.Staff.Quarters	3.0
Power.House.Staff.Quarters	Chintamani.Society	3.0
Power.House.Staff.Quarters	Dharmanagar	1.0
Power.House.Staff.Quarters	Chimanbhai.Patel.Bridge	1.0
O.N.G.C.Office	Shivshakti.Nagar	1.0
O.N.G.C.Office	Parshwanath.nagar	4.0
O.N.G.C.Office	Acher.Depot	1.0
Parshwanath.nagar	Chandkheda.Gam	1.0
Parshwanath.nagar	Chandkheda	3.0
Pratapkunj	Gupta.Nagar	1.0
Sarkhej.Sanand.Cross.Road	Makarba.Cross.Road	1.0
Makarba.Cross.Road	Divya.Bhaskar.Press	1.0
Divya.Bhaskar.Press	Prahladnagar.Cross.Road	1.0
Prahladnagar.Cross.Road	Karnavati.Club	1.0
Jaspur.Cross.Road	Khoraj	1.0
Khoraj	Adalaj	1.0
Adalaj	Adalaj.S.T.Stand	1.0
Adalaj.S.T.Stand	Zundal.Bus.Stand	1.0
Adalaj.S.T.Stand	Gandhinagar.Cross.Road	1.0
Zundal.Bus.Stand	S.P.Ring.Road	1.0
Zundal.Bus.Stand	Ambapura.Bus.Stand	1.0
Gokuldham	Chandkheda	1.0
Gokuldham	Noble.School	1.0
Navroji.Hall	Government.Press	1.0
Navroji.Hall	Dufnala	3.0
Navroji.Hall	Police.Comissioner.Office	1.0
Navroji.Hall	Rajasthan.Hospital	1.0
Officers.Quarters	Mental.Corner	1.0
Platinum.Plaza	Judges.Bunglow	1.0
Platinum.Plaza	Bodakdev	1.0
Bodakdev	Sarkari.Vasahat	1.0
Bodakdev	Platinum.Plaza	1.0
Sal.Hospital	Sarkari.Vasahat	1.0
Sal.Hospital	Surdhara.Circle	1.0
Sal.Hospital	Bhaikaka.Nagar	1.0
Surdhara.Circle	Gulab.Tower	1.0
Surdhara.Circle	Sal.Hospital	1.0
Sattadhar.Society	Lal.Darwaja	1.0
Sattadhar.Society	Kalupur	2.0
Sattadhar.Society	Manmohan.Park	1.0
Sattadhar.Society	Gujarat.High.Court	1.0
Sattadhar.Society	Sattadhar.Cross.Road	1.0
Sattadhar.Society	R.C.Technical.Institute	1.0
Sattadhar.Society	Pavapuri.Society	1.0
Sattadhar.Society	Bhumi.Nagar.-.II	1.0
Sattadhar.Society	Sola.Highway.Cross.Road	1.0
Pavapuri.Society	Sattadhar.Cross.Road	1.0
Pavapuri.Society	Sattadhar.Society	2.0
Pavapuri.Society	Chhaya.Flats	1.0
Chhaya.Flats	Sattadhar.Society	2.0
Chhaya.Flats	Pavapuri.Society	1.0
Chhaya.Flats	Simandhar.Flats	1.0
Chhaya.Flats	Mrudul.Park	1.0
Chhaya.Flats	Chanakyapuri.Overbridge	1.0
Chhaya.Flats	Chanakyapuri.Approach	2.0
Chhaya.Flats	Somnath.Chowk	1.0
Simandhar.Flats	Shankarda.Hall	1.0
Simandhar.Flats	Chhaya.Flats	1.0
Vastrapur.Lake	Himanshu.Vidyalay	1.0
Naroda.Gam	Naroda.Terminus	2.0
Naroda.Gam	S.T.Workshop	1.0
Naroda.Gam	Kathvada.Fata	3.0
Narol.Circle	Shahwadi	1.0
Narol.Circle	Ranipur.Road	1.0
Jindal.Denim	Octroi.Naka	1.0
Octroi.Naka	Piplaj.Gam	1.0
Piplaj.Gam	R.K.Industries	1.0
R.K.Industries	Bhairavnath.Industries	2.0
Bhairavnath.Industries	Indiranagar.Approach	1.0
Bhairavnath.Industries	Kamod.Gam	1.0
Indiranagar.Approach	Kamod.Gam	1.0
Kamod.Gam	Lal.Darwaja	1.0
Kamod.Gam	Naroda.Industrial.Township	1.0
Naroda.Industrial.Township	Sarangpur	1.0
Naroda.Industrial.Township	Vimal.Tenament	1.0
Naroda.Industrial.Township	Haridarshan.Cross.Road	1.0
Sutar.Karkhana	Naroda.Terminus	1.0
Kathvada.Fata	Gokuldham	1.0
Kathvada.Fata	Naroda.Gam	1.0
Kathvada.Fata	Dharmendra.Nagar	2.0
Kathvada.Fata	Vyas.Wadi	1.0
Dharmendra.Nagar	Adishwar.Nagar	2.0
Adishwar.Nagar	Shriram.Chowk	1.0
Adishwar.Nagar	Shyamal.Park	1.0
Shriram.Chowk	Swaminarayan.Mandir	1.0
Sitarambapa.Chowk	Lal.Darwaja	1.0
Sitarambapa.Chowk	Parishram.Society	1.0
Sitarambapa.Chowk	New.India.Colony	1.0
Sitarambapa.Chowk	Shivaji.Chowk	1.0
Parishram.Society	Venugopal.Society	1.0
Venugopal.Society	Uma.Vidyalay	1.0
Uma.Vidyalay	Jai.Shukan.Tenaments	2.0
Uma.Vidyalay	Krishna.Vihar	2.0
Jai.Shukan.Tenaments	Uma.Vidyalay	2.0
Jai.Shukan.Tenaments	Nikol.Vad	2.0
Nikol.Vad	Municipal.Octroi.Naka	1.0
Nikol.Vad	Jai.Shukan.Tenaments	2.0
Nikol.Vad	Har.Gange.Flats	2.0
Amba.Talav	Nikol.Vad	1.0
Amba.Talav	Pathik.Society	1.0
Pathik.Society	Vinayak.Park	1.0
Gopal.Park	Viratnagar.Canal	2.0
Gopal.Park	Vinayak.Park	1.0
Swaminarayan.Nagar	Tejendra.Nagar	1.0
Swaminarayan.Nagar	Amba.Talav	1.0
Swaminarayan.Nagar	Siromani.Residency	1.0
Swaminarayan.Nagar	Viratnagar.Cross.Road	1.0
Siromani.Residency	Viratnagar.Canal	1.0
Viratnagar.Cross.Road	Khodiyar.Nagar	1.0
Viratnagar.Cross.Road	Municipal.Zonal.Office(East)	1.0
Viratnagar.Cross.Road	Odhav	1.0
Viratnagar.Cross.Road	Swaminarayan.Nagar	1.0
Margha.Farm	Viratnagar	1.0
Margha.Farm	Anand.Flats	1.0
Margha.Farm	Lal.Bahadur.Shastri.Stadium	1.0
Margha.Farm	Bajrang.Society	1.0
Ajit.Mills.Cross.Road	Soni.ni.Chali	1.0
Ajit.Mills.Cross.Road	Nagarvel.Hanuman	1.0
Ajit.Mills.Cross.Road	Soma.Textile.Mills	1.0
Amraiwadi.Post.Office	Haripura	1.0
Guruji.Overbridge	Avkar.Hall	1.0
Swastik	Nathalal.Jagda.Bridge	1.0
Vishal.Nagar	Ranipur.Road	1.0
Bhammariyo.Kuvo	Lambha.Mandir	2.0
Shahibag	Civil.Hospital	1.0
Shahibag	Police.Comissioner.Office	2.0
Bajrangdas.Bapu.Ashram	Sitarambapa.Chowk	1.0
Bajrangdas.Bapu.Ashram	Kevda.Ni.Chali	1.0
Bajrangdas.Bapu.Ashram	Lal.Bahadur.Shastri.Market	1.0
New.India.Colony	Prahlad.Nagar	1.0
New.India.Colony	Akanksha.Flats	1.0
New.India.Colony	New.India.Colony	1.0
Sanjay.Tower	Shyamal.Cross.Road	1.0
bimanagar	Himmatlal.park	1.0
bimanagar	Umiyavijay.Society	1.0
Satkar.Society	Azad.Society	1.0
Panjarapol.Post.Office	L.Colony	1.0
Snehkunj	C.N.Vidyalay	1.0
Madalpur.Garnala	Gujarat.College	3.0
Madalpur.Garnala	Gandhigram.Station	1.0
Gandhigram.Station	Natraj	1.0
Gandhigram.Station	Sardar.Park	1.0
Sardar.Park	Lal.Darwaja	1.0
Kala.Bhavan	Shardaben.Hospital	1.0
Raipur.Mills	Industrial.Estate	1.0
Industrial.Estate	Bapunagar.General.Hospital	1.0
Bapunagar.General.Hospital	Lal.Bahadur.Shastri.Stadium	3.0
Stadium.Corner	Indira.Garibnagar	1.0
Indira.Garibnagar	Margha.Farm	1.0
Bajrang.Society	Anand.Flats	1.0
Vishnu.Nagar	Ashokwadi	1.0
Ashokwadi	Manmohan.Society	1.0
Manmohan.Society	Bombay.Housing	1.0
Bhakti.Nagar	Vaishali.Falts	1.0
Vaishali.Falts	Leela.Nagar	1.0
Leela.Nagar	Thakkarbapa.Nagar.Approach	1.0
Thakkarbapa.Nagar	Wadaj	1.0
Thakkarbapa.Nagar	Thakkarbapa.Nagar.Approach	1.0
Thakkarbapa.Nagar	Indrajit.Tenament	1.0
Indrajit.Tenament	Labharth.Society	1.0
Labharth.Society	Thakkarbapa.Nagar	1.0
Labharth.Society	Ratanba.Vidhyalay	1.0
Ratanba.Vidhyalay	Labharth.Society	1.0
Ratanba.Vidhyalay	Badrinarayan.Society	1.0
Badrinarayan.Society	Lal.Darwaja	1.0
Badrinarayan.Society	Ratanba.Vidhyalay	1.0
Mahipatram.College	Ghantakarna.Mahavir	1.0
Ghantakarna.Mahavir	Sarangpur	1.0
Kalupur.Overbridge	Shrinagar.Mills	1.0
Kalupur.Overbridge	Chamunda.Overbridge	2.0
Kalupur.Overbridge	Amdupura	1.0
Kalupur.Overbridge	Kamal.Shopping.Center	1.0
Bhagwati.Nagar	Vorano.Rojo	1.0
Pickers.Factory	Bombay.Housing	1.0
Pickers.Factory	Tapovan.Society	1.0
Tapovan.Society	Anil.Starch	1.0
Tapovan.Society	Chandraprakash.Hall	1.0
Anil.Starch	Pickers.Factory	1.0
Anil.Starch	Pramukh.Swami.Nagar	1.0
Pramukh.Swami.Nagar	India.Colony	2.0
India.Colony	Thakkarbapa.Nagar.Approach	3.0
India.Colony	Anil.Starch	1.0
India.Colony	Vijay.Chowk	2.0
Swastik.Sarita.Society	Uttam.Nagar	1.0
Uttam.Nagar	Swaminarayan.Nagar	1.0
Krishna.Vihar	Uma.Vidyalay	1.0
Krishna.Vihar	Shukan.Bunglows	2.0
Shukan.Bunglows	Nigam.Society	1.0
Shukan.Bunglows	Nikol.Vad	1.0
Shukan.Bunglows	Krishna.Vihar	1.0
Shukan.Bunglows	Ankur.Row.House	1.0
Shukan.Bunglows	Ajanta.Ellora.Apartment	1.0
Shukan.Bunglows	Tirthbhumi.Residency	1.0
Ankur.Row.House	Saurashtra.Patel.Samaj.Wadi	1.0
Saurashtra.Patel.Samaj.Wadi	Shukan.Bunglows	1.0
Saurashtra.Patel.Samaj.Wadi	Shakuntal.Bunglows	2.0
Shakuntal.Bunglows	Saurashtra.Patel.Samaj.Wadi	1.0
Shakuntal.Bunglows	Vaikunth.Bunglows	2.0
Vaikunth.Bunglows	New.India.Colony	1.0
Vaikunth.Bunglows	Shakuntal.Bunglows	1.0
Vaikunth.Bunglows	Haridarshan.Cross.Road	1.0
Har.Gange.Flats	Manmohan.Park	2.0
Har.Gange.Flats	Nikol.Vad	1.0
Parimal.Garden	Panchvati	1.0
Telephone.Exchange.(C.G.Road)	Shukradhari.Society	1.0
Shukradhari.Society	Saint.Xaviers.College	1.0
Saint.Xaviers.College	Gujarat.University	2.0
Saint.Xaviers.College	Rajhans.Society	1.0
Saint.Xaviers.College	Municipal.Quarters	1.0
Ramapir.Mandir	Deshwali.Society	2.0
Jay.Avinash.Society	Shankarda.Hall	1.0
Mrudul.Park	R.C.Technical.Institute	1.0
Mrudul.Park	Chhaya.Flats	1.0
Mrudul.Park	Avadhpuri	1.0
Avadhpuri	R.C.Technical.Institute	2.0
Sola.Bhagwat	Gujarat.High.Court	1.0
Sola.Bhagwat	Umiya.Campus	1.0
Swami.Vivekanand.Bridge	Lal.Darwaja	1.0
Swami.Vivekanand.Bridge	Madalpur	1.0
Swami.Vivekanand.Bridge	Sanyash.Ashram	1.0
Swami.Vivekanand.Bridge	Madalpur.Garnala	1.0
Sardar.Patel.Cross.Road	Sarkari.Tubewell	1.0
Sarkari.Tubewell	Sterling.City	1.0
Sterling.City	Bopal	1.0
Vidhyasagar.High.School	Ghuma.Gam	1.0
Vadu.Lake	Godhavi.Gam	1.0
Godhavi.Gam	Lal.Darwaja	1.0
Rajpur.Toll.Naka	Saint.Joseph.High.School	2.0
Rajpur.Toll.Naka	Kamdar.Maidan	2.0
Rajpur.Toll.Naka	Hiralal.ni.Chali	1.0
Hiralal.ni.Chali	Popatiya.Wad	1.0
Hiralal.ni.Chali	Jhulta.Minara	1.0
Popatiya.Wad	Jivrambhatt.ni.Chali	1.0
Jivrambhatt.ni.Chali	Hiralal.ni.Chali	1.0
Jivrambhatt.ni.Chali	Jhulta.Minara	1.0
Jhulta.Minara	Sarangpur	1.0
Jhulta.Minara	Gomtipur.Darwaja	1.0
Jhulta.Minara	Topi.Mills	1.0
Gomtipur.Darwaja	Government.Quarters	1.0
Gomtipur.Darwaja	Patel.Mills	2.0
Gomtipur.Darwaja	Chhikniwala.Estate	1.0
Gomtipur.Darwaja	Chakudiya.Mahadev	1.0
Chhikniwala.Estate	Sukhram.Nagar	1.0
Arbuda.Mills	Rakhial	1.0
Juni.Chali	Bharat.Sanchar.Nigam	1.0
Bharat.Sanchar.Nigam	Bapunagar.General.Hospital	1.0
Vastral.Gam	Sukhram.Mahadev	1.0
Sukhram.Mahadev	Mahadev.nagar	1.0
Mahadev.nagar	Sureliya.Estate	2.0
Mahadev.nagar	Rabari.Colony	1.0
Rabari.Colony	Amraiwadi	2.0
Rabari.Colony	Swastik.Industries	1.0
Swastik.Industries	Amraiwadi	1.0
Mariyam.Bibi.Masjid	Rajpur.Toll.Naka	1.0
Rajhans.Society	Gujarat.University	1.0
Rajhans.Society	Saint.Xaviers.College	2.0
Rajhans.Society	Municipal.Quarters	1.0
Municipal.Quarters	Lal.Bunglow	1.0
Municipal.Quarters	Gujarat.University	1.0
Rakhiyal.Patel.Mills	Kamdar.Maidan	1.0
Rakhiyal.Patel.Mills	Rakhial	1.0
Chinubhai.Nagar	Singarva.Patiya	1.0
Chinubhai.Nagar	Hinglajmata.Mandir	1.0
Hinglajmata.Mandir	Bhuvaldi.Gam	1.0
Bhuvaldi.Gam	Neelkanthpura	1.0
Neelkanthpura	Khari.River	1.0
Khari.River	Smrutivan	1.0
Khari.River	G.E.Board	1.0
Smrutivan	Kubadthal.Gam	1.0
Kubadthal.Gam	Arbuda.Nagar	1.0
Arbuda.Nagar	Mahadev.nagar	1.0
Arbuda.Nagar	Radhe.Shyam.Society	1.0
Arbuda.Nagar	Maheshwari.Society	1.0
Radhe.Shyam.Society	Mukesh.Nagar	1.0
Radhe.Shyam.Society	Sheetal.Chhaya.Society	1.0
Mukesh.Nagar	Rajendra.Park	2.0
Mukesh.Nagar	Shital.Chayya.Society	1.0
Rajendra.Park	Radhe.Shyam.Society	1.0
Rajendra.Park	Sheetal.Chhaya.Society	1.0
Rajendra.Park	Gauri.Cinema	1.0
Sheetal.Chhaya.Society	Raj.Ratna.Society	1.0
Sheetal.Chhaya.Society	Ekta.Chowk	1.0
Raj.Ratna.Society	Rajendra.Park	1.0
Raj.Ratna.Society	Satyam.Nagar	1.0
Satyam.Nagar	Nagarvel.Hanuman	1.0
Satyam.Nagar	Raj.Ratna.Society	1.0
Ghanshyam.Engineer.Works	Gravity.House	1.0
Gravity.House	Chakudiya.Mahadev	1.0
Chakudiya.Mahadev	Government.Quarters	2.0
Nagari.Hospital	Mithakhali	1.0
Mithakhali	Navrangpura	4.0
Ekta.Chowk	Krishnakunj.Society	1.0
Krishnakunj.Society	Maheshwari.Society	1.0
Maheshwari.Society	Mukesh.Nagar	1.0
Maheshwari.Society	Sahayog.Primary.School	1.0
Sahayog.Primary.School	Takshshila.Vidhyalay	1.0
Takshshila.Vidhyalay	Goverdhan.Park	1.0
Goverdhan.Park	Karnavati.Bunglows	1.0
Karnavati.Bunglows	Madhav.Park	1.0
Madhav.Park	Swaminarayan.Gurukul	1.0
Swaminarayan.Gurukul	Maruti.Vidhyalay	1.0
Maruti.Vidhyalay	Nirant.Cross.Road	1.0
Nirant.Cross.Road	Arbuda.Nagar	1.0
Gauri.Cinema	Mukesh.Nagar	1.0
Gauri.Cinema	Soni.ni.Chali.Cross.Road	1.0
Soni.ni.Chali.Cross.Road	Viratnagar.Cross.Road	1.0
Nutan.Mills	Chamunda.Overbridge	1.0
Chamanpura.Chakla	Asarwa.Chakla	1.0
Prabhunagar	Jahangirpura	1.0
Jahangirpura	Civil.Hospital	1.0
Ajit.Mills	Bhikshuk.Gruh	2.0
Ajit.Mills	Rakhiyal.Patel.Mills	1.0
G.I.D.C.Tank	Bhikshuk.Gruh	1.0
G.I.D.C.Tank	Adinath.Nagar	1.0
Adinath.Nagar	Lal.Darwaja	1.0
Adinath.Nagar	G.I.D.C.Tank	1.0
Divya.Prabha.Apartment	Gopinath.Society	1.0
Gopinath.Society	Umiyadham	1.0
Umiyadham	Ambika.Nagar	1.0
Ambika.Nagar	Janta.Nagar	1.0
Janta.Nagar	Manmohan.Park	1.0
Janta.Nagar	Chinubhai.Nagar	1.0
Janta.Nagar	Paper.Mills	1.0
Quick.Metal.Industry	Rabari.Vasahat	1.0
Rabari.Vasahat	Bhikshuk.Gruh	1.0
Apa.Hotel	Navrang.High.School	1.0
Navrang.High.School	Janta.Nagar	1.0
Vepari.Mahamandal	Odhav	1.0
Akhbar.Nagar	Nirnaynagar.Garnala	1.0
Akhbar.Nagar	Nirnay.Nagar	1.0
Nirnay.Nagar	Ramwadi	1.0
Nirnay.Nagar	Vimal.Tenament	1.0
Shital.Chayya.Society	Arbuda.Nagar	1.0
K.K.Nagar	Shankarda.Hall	1.0
K.K.Nagar	Sarvoday.Nagar	1.0
K.K.Nagar	Wagheshwari.Society	1.0
Sarvoday.Nagar	Bhuyangdev	1.0
Sarvoday.Nagar	Nilam.Apartment	1.0
Nilam.Apartment	Gauri.Nagar	1.0
Gauri.Nagar	K.K.Nagar	1.0
Gauri.Nagar	Wagheshwari.Society	1.0
Wagheshwari.Society	Sarangpur	1.0
Wagheshwari.Society	Mahadev.nagar	1.0
Wagheshwari.Society	Gauri.Nagar	1.0
Wagheshwari.Society	Sundaram.Avas.Yojana	1.0
Sundaram.Avas.Yojana	Wagheshwari.Society	1.0
Soluloz.Products	Tubewell	1.0
Gokul.Galaxy.Flat	S.P.Ring.Road	1.0
108.Ambulance.Seva.Office	Haridarshan.Cross.Road	1.0
Haridarshan.Cross.Road	Noble.School	1.0
Haridarshan.Cross.Road	Kalgipark	1.0
Haridarshan.Cross.Road	Vasant.Vihar.Society	1.0
Haridarshan.Cross.Road	Vyas.Wadi	1.0
Haridarshan.Cross.Road	Shyamvilla-2	1.0
Noble.School	Sardar.Patel.Chowk	1.0
Noble.School	Naroda.Gam	1.0
Noble.School	Haridarshan.Cross.Road	1.0
Noble.School	S.R.P.Quarters	1.0
Noble.School	Parshwanath.Township	1.0
Dhanasuthar.ni.Pol	Lal.Darwaja	1.0
Dhanasuthar.ni.Pol	Kalupur	1.0
Dhanasuthar.ni.Pol	Tilak.Marg	1.0
Dhanasuthar.ni.Pol	Zaveriwad	1.0
Zaveriwad	Vijali.Ghar	1.0
Vijali.Ghar	Lal.Darwaja	1.0
Ghuma	Pleasure.Club	1.0
Soham.City	Manipur.Vad	1.0
Soham.City	Sandesh.Press	1.0
Ambawadi	Nehrunagar	1.0
Sanghmitra	Iskon.Mandir	1.0
Bopal.Gam	Ghuma.Gam	1.0
Drive.In.Cinema	Thaltej.Gam	1.0
Drive.In.Cinema	Ambawadi.Telephone.Training.Center	1.0
Ambli.Road.Station	S.P.Ring.Road	2.0
Ambli.Road.Station	Shilaj.Gam	1.0
Shilaj.Gam	Lal.Darwaja	1.0
Shilaj.Gam	Tragad.Gam	1.0
Shilaj.Gam	Indira.Avas	1.0
Indira.Avas	Ayodhya.Township	1.0
Ayodhya.Township	Pasodiya.Patia	1.0
Pasodiya.Patia	Rancharda	1.0
Rancharda	Nigam.Society	1.0
Yash.Tenaments	Shital.Saurabh.School	1.0
Shital.Saurabh.School	Punit.Nagar	1.0
Cadila	Ghodasar	1.0
Aradhana.High.School	Dakshini.Society	1.0
Alka.Society	Gujarat.University	1.0
Ambawadi.Telephone.Training.Center	Shantinath.Mahadev	1.0
Shantinath.Mahadev	Bhaikaka.Nagar	1.0
Bhaikaka.Nagar	Thaltej.Gam	1.0
Bhaikaka.Nagar	Thakor.Vas	1.0
Thakor.Vas	Thaltej	1.0
Thaltej	Maninagar	1.0
Doordarshan	Shukan.Bunglows	1.0
Ajanta.Ellora.Apartment	Gulab.Tower	1.0
Bhumi.Nagar.-.II	Sattadhar.Society	1.0
Bhumi.Nagar.-.II	C.P.Nagar	1.0
C.P.Nagar	Bhuyangdev	1.0
C.P.Nagar	Bhumi.Nagar.-.II	1.0
C.P.Nagar	Karmachari.Nagar	1.0
Shri.Shantinath.Jain.Tirth.Dham	Gujarat.Offset	1.0
P.D.Pandya.College	Surya.Kiran.Society	1.0
P.D.Pandya.College	Bharatmata.Society	1.0
Surya.Kiran.Society	Vrindavan.Society	1.0
Punitnagar.Cross.Road	Ghodasar	1.0
Punitnagar.Cross.Road	Shyam.Bunglow	1.0
Memnagar	Manav.Mandir	1.0
Memnagar	Gurukul	1.0
Raja.Palace	Vinay.Vidya.Mandir	1.0
Vinay.Vidya.Mandir	Gujarat.High.Court	1.0
Shyam.Bunglow	Nigam.Society	1.0
Bharatmata.Society	Gujarat.Offset	1.0
Pinakinpark.Society	Sai.Baba.Society	1.0
Sai.Baba.Society	Neelkanth.Society	1.0
Neelkanth.Society	Kashiba.Hospital	1.0
Kashiba.Hospital	Sitarambapa.Chowk	1.0
Shivaji.Chowk	Sardar.Patel.Chowk	1.0
